source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
138766274461151488,47.0774383891156,36.33552154162765,,,,20.843882,1.6241264
138766411900105216,47.027728505578324,36.33690452292109,2.148642408744503,-0.18497963840559262,-7.2646563868553145,20.459118,1.952898
138766716842883712,47.10408379016423,36.36385351243289,0.4206109475058991,-1.872107833412284,-2.148613218745562,19.249975,1.1385345
138766751202621440,47.12968149111228,36.358559484443454,0.8190354649124485,-1.5919042249843496,-3.478828552326737,18.37622,1.5658455
138800114508673792,45.61166850035294,35.58135498211039,0.05841764022106609,0.9375044393867766,0.7142681944365484,20.208475,1.642767
138800114508675584,45.61795852664241,35.58365907801225,3.123633212645853,3.869677882167502,-0.9309610704750911,20.78429,1.1021957
138801046516988544,45.707702251504784,35.59807339759592,-0.6360187120513264,-1.0901304961257174,-0.6724363627268344,19.985813,1.3648987
138801145299969152,45.75535677404349,35.61906119746281,0.7572874191753076,-2.7810247954545066,-1.7964722601362495,19.660772,2.1862125
138801424474112512,45.69756278134337,35.597488067216936,-0.05996767317909076,0.14785502685403273,-0.3465904193288052,19.715511,1.0049286
138801493193902592,45.68013107837247,35.59851225460554,-0.3535143326387064,0.7626859507763968,-3.6297873093726816,20.515678,1.5498047
138802214748078848,45.70324696716395,35.63957142031131,1.309425129645702,9.388577748586247,9.99325836812336,19.227732,2.288353
138802214748281472,45.69476948696417,35.64885427930992,0.49083672979057574,-4.882902173398077,-2.3807739656147664,17.165659,1.3042488
138819355961508480,46.18402360931721,35.82067238321455,-0.20310638901208233,20.433586144771603,-14.62517859544519,19.64142,1.5187378
138825334555861632,45.83886152740717,35.707952251847175,0.5343497254483137,1.3819288975370558,-6.788596500868647,19.866274,2.148306
138826021750630656,45.80847352629725,35.70957856863618,0.6134191314913329,-0.007382470790775914,-0.04081401587898451,18.637823,1.4739971
138826021750634240,45.79962187693567,35.715264191584886,0.07071820072745251,6.765532458914144,-1.5806881291054296,19.775457,1.7532043
138826438363574912,45.79772433687751,35.7541496831775,,,,20.610233,1.6750622
138826502791171968,45.79268704102568,35.76650957633883,1.0790235864532294,-1.8302633849589247,-0.15357613144233018,20.017336,1.809288
138826713241717248,45.91344665577497,35.72305256956514,0.4592778441761786,4.2248720036783265,-0.8395415126717778,16.149563,1.1253872
138826949463593984,45.88119222016167,35.73631502504517,-1.494748340369746,-0.5103962493501428,-0.24915418860390487,20.625166,1.4929028
138827086902554112,45.914925839408085,35.742800141776506,-0.21869337099560132,0.18064679152320434,-1.8118547306749728,18.732746,1.4326172
138827091198835840,45.925528921314324,35.739338418947845,0.6906702320378287,1.4769721781845613,-2.5064389382028565,20.12857,1.251585
138827327420774272,45.94655076297715,35.79253725452109,0.3639065670289049,-0.1449550251837721,0.04440365453359974,20.471222,1.4798164
138827984551794432,45.794112061275236,35.776757380616644,0.20820504865547462,0.36649462613019945,-2.1515216970764595,17.795464,1.2993965
138828186414226304,45.8770897524333,35.787620693957926,0.3898715304052476,-1.8621355227585954,0.8240335206361622,20.227312,1.2999287
138828220773973632,45.88967241573214,35.79610219799286,-0.5901898345353382,-0.06681778591386789,-6.523983304071431,20.361124,2.2392502
138828530013952768,45.83870499958774,35.82041123503227,,,,21.171387,
